ObjId,DocumentType,DocId,DocketId,Title,Food,Tobacco
09000064826680d8,Notice,FDA-2012-D-0530-0030,FDA-2012-D-0530,"agency information collection activities; announcement of office of
management and budget approvals",0,0
09000064821349fc,Notice,FDA-2012-D-0530-0028,FDA-2012-D-0530,agency information collection activities; proposed collection; comment request; pre-submission program for medical devices,0,0
0900006484161392,Notice,FDA-2012-D-0530-0033,FDA-2012-D-0530,agency information collection activities; submission for office of management and budget review; comment request; q-submission program for medical devices,0,0
0900006481094e0c,Other,FDA-2012-D-0530-0002,FDA-2012-D-0530,draft guidance for industry and food and drug administration staff medical devices the pre-submission program and meetings with fda staff,1,0
0900006481576953,Notice,FDA-2012-D-0530-0024,FDA-2012-D-0530,"requests for feedback on medical device submissions: the pre-
submission program and meetings with food and drug administration
staff; guidance for industry and food and drug administration staff;
availability",1,0
09000064810934d0,Notice,FDA-2012-D-0530-0001,FDA-2012-D-0530,draft guidance for industry and food and drug administration staff; medical devices: the pre-submission program and meetings with fda staff; availability,1,0
09000064811aa8e8,Notice,FDA-2012-D-0530-0021,FDA-2012-D-0530,agency information collection activities; submission for office of management and budge review; comment request; guidance on medical devices; pre-submission program and meetings with fda staff; withdrawal,0,0
090000648232063e,Notice,FDA-2012-D-0530-0029,FDA-2012-D-0530,"agency information collection activities; submission for office of
management and budget review; comment request; pre-submission
program for medical devices",0,0
0900006482b95aad,Other,FDA-2012-D-0530-0031,FDA-2012-D-0530,guidance for industry on requests for feedback on medical device submissions the pre-submission program and meetings with food and drug administration staff,1,0
0900006481e84b42,Other,FDA-2012-D-0530-0027,FDA-2012-D-0530,requests for feedback on medical device submissions: the pre-submission program and meetings with food and drug administration staff guidance for industry and food and drug administration staff,1,0
090000648430cf52,Notice,FDA-2012-D-0530-0035,FDA-2012-D-0530,"agency information collection activities; announcement of office of
management and budget approvals",0,0
0900006481e837da,Notice,FDA-2012-D-0530-0026,FDA-2012-D-0530,"request for expressions of interest from coverage organizations;
coverage organizations interested in providing input regarding private
payer coverage to medical device sponsors who request their
participation in a pre-submission meeting with the food and drug
administration",1,0
09000064849823d2,Other,FDA-2019-D-3904-0001,FDA-2019-D-3904,compliance policy guide cpg sec. 110.650 weekly entry filing guidance for industry and fda staff,0,0
09000064844ab694,Notice,FDA-2017-N-0366-0008,FDA-2017-N-0366,"agency information collection activities; submission for office of
management and budget review; comment request; advisory
committee nomination applications",0,0
090000648473bb59,Notice,FDA-2017-N-0366-0009,FDA-2017-N-0366,"agency information collection activities; proposals, submissions, and approvals",0,0
09000064824ad378,Notice,FDA-2017-N-0366-0001,FDA-2017-N-0366,agency information collection activities: proposed collection; comment request; collection of nominations for candidates to serve on the food and drug administration's advisory committees,1,0
0900006484275aef,Notice,FDA-2017-N-0366-0005,FDA-2017-N-0366,agency information collection activities; proposed collection; comment request; advisory committee nomination applications,0,0
0900006482600398,Notice,FDA-2017-N-0366-0003,FDA-2017-N-0366,agency information collection activities; submission for office of management and budget review; comment request; advisory committee nomination applications,0,0
0900006482a9e338,Notice,FDA-2017-N-0366-0004,FDA-2017-N-0366,"agency information collection activities; announcement of office of
management and budget approvals",0,0
09000064825c5090,Notice,FDA-2017-N-1067-0001,FDA-2017-N-1067,"request for comments on food and drug administration 
accreditation scheme for conformity assessment pilot program",1,0
09000064820816a5,Supporting & Related Material,FDA-2016-N-1487-0005,FDA-2016-N-1487,"reference 3 fda draft guidance for industry: implementation of the ""deemed to be a license"" provision re submission of fda import data in the automated commercial environment",0,0
09000064821636fe,Other,FDA-2016-N-1487-0008,FDA-2016-N-1487,request for extension from american association of exporters and importers,0,0
09000064820816a2,Supporting & Related Material,FDA-2016-N-1487-0002,FDA-2016-N-1487,e.o. 13659 re submission of fda import data in the automated commercial environment,0,0
09000064820816a3,Supporting & Related Material,FDA-2016-N-1487-0003,FDA-2016-N-1487,reference 1 automated commercial system and abi catair re submission of fda import data in the automated commercial environment,0,0
09000064820816a4,Supporting & Related Material,FDA-2016-N-1487-0004,FDA-2016-N-1487,reference 2 fda guidance for industry: submitting form fda 2541 re submission of fda import data in the automated commercial environment,0,0
0900006482080496,Proposed Rule,FDA-2016-N-1487-0001,FDA-2016-N-1487,submission of food and drug administration import data in the automated commercial environment,1,0
0900006484a92f39,Rule,FDA-2016-N-1487-0024,FDA-2016-N-1487,electronic import entries; technical amendments,0,0
090000648208ccb9,Supporting & Related Material,FDA-2016-N-1487-0006,FDA-2016-N-1487,reference 4 re submission of fda import data in the automated commercial environment,0,0
09000064823c749b,Supporting & Related Material,FDA-2016-N-1487-0023,FDA-2016-N-1487,"reference 1 final regulatory flexibility analysis, and final unfunded mandates reform act analysis for submission of food and drug administration import data in the automated commercial environment",1,0
09000064823c5ff3,Rule,FDA-2016-N-1487-0022,FDA-2016-N-1487,submission of food and drug administration import data in the  automated commercial environment,1,0
090000648218d4a4,Other,FDA-2016-N-1487-0014,FDA-2016-N-1487,fda response to request for extension from american association of exporters and importers,0,0
090000648050da5e,Other,FDA-1986-P-0015-0001,FDA-1986-P-0015,hfa-305 to pharmaceutical manufacturers assn.,0,0
09000064825ebcfc,Supporting & Related Material,FDA-2017-P-3202-0003,FDA-2017-P-3202,attachment 1 orange book: approved drug products with therapeutic equivalence evaluations,0,0
09000064825ebcfa,Other,FDA-2017-P-3202-0002,FDA-2017-P-3202,acknowledgment letter from fda ddm to foley & lardner llp,0,0
0900006482b2f8df,Other,FDA-2017-P-3202-0004,FDA-2017-P-3202,withdrawal letter from foley & lardner llp,0,0
09000064825ebb42,Other,FDA-2017-P-3202-0001,FDA-2017-P-3202,citizen petition from foley & lardner llp,0,0
09000064804295f2,Notice,FDA-2007-N-0039-0001,FDA-2007-N-0039,fda,0,0
0900006483cdd6ed,Other,FDA-2018-P-4661-0004,FDA-2018-P-4661,"letter from fda cder to hyman, phelps & mcnamara, p.c.",0,0
090000648395abc1,Other,FDA-2018-P-4661-0001,FDA-2018-P-4661,"citizen petition from hyman, phelps & mcnamara, p.c.",0,0
090000648395b816,Other,FDA-2018-P-4661-0002,FDA-2018-P-4661,"acknowledgment letter from fda ddm to hyman,  phelps, & mcnamara pc",0,0
09000064840a9595,Other,FDA-2018-P-4661-0005,FDA-2018-P-4661,"letter from fda cder to hyman, phelps & mcnamara, p.c.",0,0
090000648395bd2f,Supporting & Related Material,FDA-2018-P-4661-0003,FDA-2018-P-4661,"exhibit 1 prescription drug product list from orange book re: citizen petition from hyman, phelps, and mcnamara pc",0,0
0900006484db19d6,Other,FDA-2021-P-1049-0002,FDA-2021-P-1049,acknowledgment letter from fda dms to pet schooled,0,0
0900006484db19b9,Other,FDA-2021-P-1049-0001,FDA-2021-P-1049,citizen petition from pet schooled,0,0
09000064835c3bbb,Other,FDA-2018-P-2997-0003,FDA-2018-P-2997,citizen petition from new civil liberties alliance,0,0
09000064835af2cf,Other,FDA-2018-P-2997-0002,FDA-2018-P-2997,acknowledgment letter from fda ddm to new civil liberties alliance,0,0
0900006483a4dd59,Other,FDA-2018-P-2997-0006,FDA-2018-P-2997,interim response from fda op to new civil liberties alliance,0,0
09000064835af2cb,Other,FDA-2018-P-2997-0001,FDA-2018-P-2997,citizen petition from new civil liberties alliance,0,0
09000064825eafd0,Other,FDA-2017-P-3201-0001,FDA-2017-P-3201,citizen petition from foley & lardner llp,0,0
09000064825ebb3c,Other,FDA-2017-P-3201-0002,FDA-2017-P-3201,acknowledgment letter from fda ddm to  foley & lardner llp,0,0
0900006482b2f77e,Other,FDA-2017-P-3201-0004,FDA-2017-P-3201,withdrawal letter from foley & lardner llp,0,0
09000064825eb986,Supporting & Related Material,FDA-2017-P-3201-0003,FDA-2017-P-3201,attachment 1 orange book: approved drug products with therapeutic equivalence evaluations re citizen petition from foley & lardner llp,0,0
0900006484c63c28,Other,FDA-2021-P-0909-0002,FDA-2021-P-0909,acknowledgement letter from fda dms to donavan melton,0,0
0900006484c63c26,Other,FDA-2021-P-0909-0001,FDA-2021-P-0909,citizen petition from donavan melton,0,0
0900006481224a02,Other,FDA-2013-P-0280-0001,FDA-2013-P-0280,"r.j. reynolds tobacco company, american snuff company, santa fe natural tobacco company, inc. (rai services company) - citizen petition",0,1
0900006481224a49,Other,FDA-2013-P-0280-0002,FDA-2013-P-0280,"acknowledgement letter to r.j. reynolds tobacco company, american snuff company, santa fe natural tobacco company, inc. (rai services company)",0,1
090000648136111a,Other,FDA-2013-P-0280-0003,FDA-2013-P-0280,"fda/oc to r.j. reynolds tobacco company, american snuff company, santa fe natural tobacco company, inc. (rai services company) - petition approval",0,1
090000648048bb7b,Notice,FDA-2003-N-0207-0001,FDA-2003-N-0207,fda,0,0
090000648048bbb6,Notice,FDA-2003-N-0207-0002,FDA-2003-N-0207,fda,0,0
090000648048bbdd,Supporting & Related Material,FDA-2003-N-0207-0004,FDA-2003-N-0207,supporting statement,0,0
090000648048bbdb,Notice,FDA-2003-N-0207-0003,FDA-2003-N-0207,fda,0,0
0900006481aaebfb,Supporting & Related Material,FDA-2015-P-1296-0006,FDA-2015-P-1296,attachment 6 fda inspection report re citizen petition from leclairryan pc,0,0
0900006481aaebfc,Supporting & Related Material,FDA-2015-P-1296-0007,FDA-2015-P-1296,attachment 7 letter from fda to florida board of pharmacy re citizen petition from leclairryan pc,0,0
0900006481aaec00,Supporting & Related Material,FDA-2015-P-1296-0010,FDA-2015-P-1296,attachment 11 drugs marketed by anazao health re citizen petition from leclairryan pc,0,0
0900006481aaec05,Supporting & Related Material,FDA-2015-P-1296-0012,FDA-2015-P-1296,attachment 15 fda guidance for staff and industry compliance policy guides manual re citizen petition from leclairryan pc,0,0
0900006481aaec0a,Supporting & Related Material,FDA-2015-P-1296-0015,FDA-2015-P-1296,"attachment 20 memorandum of understanding between the u.s. nuclear regulatory commission and the u.s. department of health and human services, fda, federal register notice, march 31, 2015 re citizen petition from leclairryan pc",0,0
0900006481aaebfa,Supporting & Related Material,FDA-2015-P-1296-0005,FDA-2015-P-1296,attachment 5 unapproved prescription drugs drugs marketed in the united states that do not have required fda approval re citizen petition from leclairryan pc,0,0
0900006481aaebfd,Supporting & Related Material,FDA-2015-P-1296-0008,FDA-2015-P-1296,"attachment 8 fda warning letter to international isotopes, inc. re citizen petition from leclairryan pc",0,0
0900006481aaec0b,Supporting & Related Material,FDA-2015-P-1296-0016,FDA-2015-P-1296,attachment 21 nuclear pharmacy guideline criteria for determining when to register as a drug establishment re citizen petition from leclairryan pc,0,0
0900006481aaec0c,Supporting & Related Material,FDA-2015-P-1296-0017,FDA-2015-P-1296,attachment 22 letter from fda to florida board of pharmacy re citizen petition from leclairryan pc,0,0
0900006481aaeeeb,Supporting & Related Material,FDA-2015-P-1296-0002,FDA-2015-P-1296,attachment 1 compounded drugs re citizen petition from leclairryan pc,0,0
0900006481aaeeec,Supporting & Related Material,FDA-2015-P-1296-0003,FDA-2015-P-1296,attachment 2 letter from corar to fda regarding proposed compliance policy guide on radiopharmaceutical compounding re citizen petition from leclairryan pc,0,0
0900006481adbd4a,Other,FDA-2015-P-1296-0019,FDA-2015-P-1296,letter from leclairryan pc jubilant draximage to fda ddm,0,0
0900006481aaec09,Supporting & Related Material,FDA-2015-P-1296-0014,FDA-2015-P-1296,"attachment 19 regulations for in vivo readiopharmaceuticals used for diagnosis and monitoring, federal register notice dated  may 17, 1999 re citizen petition from leclairryan pc",0,0
09000064823ba54c,Other,FDA-2015-P-1296-0024,FDA-2015-P-1296,letter from robinson and cole to fda ddm,0,0
0900006481aaea28,Other,FDA-2015-P-1296-0001,FDA-2015-P-1296,citizen petition from leclairryan pc jubilant draximage,0,0
0900006481aaec01,Supporting & Related Material,FDA-2015-P-1296-0011,FDA-2015-P-1296,attachment 12  letter from fda cder to lantheus medical imaging re citizen petition from leclairryan pc,0,0
0900006481aaeeed,Supporting & Related Material,FDA-2015-P-1296-0004,FDA-2015-P-1296,attachment 3 national association of nuclear pharmacies position statement on appropriate compounding re citizen petition from leclairryan pc,0,0
0900006481aaea91,Other,FDA-2015-P-1296-0018,FDA-2015-P-1296,"acknowledgement letter from fda ddm to leclairryan, pc",0,0
0900006481cca42c,Other,FDA-2015-P-1296-0022,FDA-2015-P-1296,"interim response letter from fda cder to leclairryan, pc",0,0
0900006481aaebfe,Supporting & Related Material,FDA-2015-P-1296-0009,FDA-2015-P-1296,attachment 9 fda letter and establishment inspection report re citizen petition from leclairryan pc,0,0
0900006481aaec08,Supporting & Related Material,FDA-2015-P-1296-0013,FDA-2015-P-1296,attachment 18 anazao health ad citizen petition from leclairryan pc,0,0
0900006482bec8ae,Other,FDA-2015-P-1296-0025,FDA-2015-P-1296,response letter from fda to jubilant draximage,0,0
09000064837408da,Notice,FDA-2018-D-0787-0001,FDA-2018-D-0787,"civil money penalties relating to the clinicaltrials.gov data bank; draft
guidance for food and drug administration staff, responsible parties, and submitters of certain applications and submissions to the food and drug administration; availability",1,0
0900006483741e84,Other,FDA-2018-D-0787-0002,FDA-2018-D-0787,"civil money penalties relating to the clinicaltrials.gov data bank; guidance for fda staff, responsible parties, and submitters of certain applications and submissions to fda; draft guidance",0,0
0900006484807b92,Other,FDA-2018-D-0787-0067,FDA-2018-D-0787,"civil money penalties relating to the clinicaltrials.gov data bank;  guidance for responsible parties, submitters of certain applications and submissions to the food and drug administration, and food and drug administration staff",1,0
0900006484807e88,Notice,FDA-2018-D-0787-0066,FDA-2018-D-0787,"civil money penalties relating to the clinicaltrials.gov data bank;  guidance for responsible parties, submitters of certain applications and submissions to the food and drug administration, and food and drug administration staff; availability",1,0
0900006480e32bcb,Notice,FDA-2010-D-0153-0003,FDA-2010-D-0153,"agency information collection activities; proposals, submissions, and approvals: procedures for requests for information under the federal food, drug, and cosmetic act",1,0
0900006480ae353c,Other,FDA-2010-D-0153-0002,FDA-2010-D-0153,"draft guidance for industry and food and drug administration staff: procedures for section 513(g) requests for information under the federal food, drug, and cosmetic act; guidance document",1,0
0900006480fea98a,Notice,FDA-2010-D-0153-0004,FDA-2010-D-0153,"guidance for industry and staff; procedures for section 513(g) requests for information under the federal food, drug, and cosmetic act: availability",1,0
0900006480feaa00,Other,FDA-2010-D-0153-0005,FDA-2010-D-0153,"guidance for industry and staff; procedures for section 513(g) requests for information under the federal food, drug, and cosmetic act",1,0
090000648421eba6,Other,FDA-2010-D-0153-0006,FDA-2010-D-0153,guidance on fda and industry procedures for section 513(g) requests for info under fd&c act (2019),0,0
