ObjId,DocumentType,DocId,DocketId,Title
0900006481edf1d5,Other,FDA-2016-P-1085-0001,FDA-2016-P-1085,"Citizen Petition from Frontage Laboratories, Inc."
0900006480ed4122,Other,FDA-2010-P-0491-0156,FDA-2010-P-0491,"The Honorable Charles E. Grassley, et al., to the Commissioner for Food and Drugs - Letter"
0900006480b506a0,Supporting & Related Material,FDA-2010-P-0491-0058,FDA-2010-P-0491,"Appendix A (6) - ""Jones, Dietary Sweeteners Containing Fructose: Overview of a Workshop on the State of the Science"" - [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50d75,Supporting & Related Material,FDA-2010-P-0491-2158,FDA-2010-P-0491,"Appendix C  (7 ) Jessica M. Scott, A Sticky Subject, Richmond.com [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50d90,Supporting & Related Material,FDA-2010-P-0491-2171,FDA-2010-P-0491,"Appendix C (21) Dangers of sweetener fructose, The Capital-HometownAnnapolis.com  [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50db7,Supporting & Related Material,FDA-2010-P-0491-2167,FDA-2010-P-0491,"Appendix  C  (17) Phil Lempert, Is this the End ofHigh Fructose Com Syrup?,  Supermarket Guru   [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480f89deb,Other,FDA-2010-P-0491-1064,FDA-2010-P-0491,Sugar Association (Wenable LLP) - Supplement
0900006480bfc8d2,Supporting & Related Material,FDA-2010-P-0491-0085,FDA-2010-P-0491,"Tab 23 - ""Report of the Dietary Guidelines Advisory Committee on the Dietary Guidelines for Americans, 2010"" - [The Sugar Association (Venable, LLP) - Comment] re: FDA-2010-P-0491-0082"
0900006480b50664,Supporting & Related Material,FDA-2010-P-0491-0002,FDA-2010-P-0491,"Appendix A - ""List of References"" - [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480c260bb,Supporting & Related Material,FDA-2010-P-0491-0094,FDA-2010-P-0491,Withdrawn Public Submission
0900006480b5100d,Supporting & Related Material,FDA-2010-P-0491-2179,FDA-2010-P-0491,Appendix C (31) Book Revised to Account for Rise in Sugar Love [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001
0900006480b51012,Supporting & Related Material,FDA-2010-P-0491-2182,FDA-2010-P-0491,"Appendix C (34) Sophia Ahmad, Your Health: Become a label reader,  DesMoinesRegister.com [The Corn Refiners Association Citizen Petition]"
0900006480b51013,Supporting & Related Material,FDA-2010-P-0491-2183,FDA-2010-P-0491,"Appendix C (35) Don Colburn & Joe Rojas-Burke, The skinny on big bellies,  OregonLive.com  [The Corn Refiners Association Citizen Petition]"
0900006480b51081,Supporting & Related Material,FDA-2010-P-0491-2187,FDA-2010-P-0491,"Appendix C (39) The You Docs: Gut trouble? The sneaky culprit, Seattle Post-Intelligencer  [The Corn Refiners Association Citizen Petition]"
0900006480b51104,Supporting & Related Material,FDA-2010-P-0491-2189,FDA-2010-P-0491,"Appendix C (43) Gailon Totheroh, Fructose:' Sugar-Coated Danger, CBN.com  [The Corn Refiners Association Citizen Petition]"
0900006480b50d77,Supporting & Related Material,FDA-2010-P-0491-2160,FDA-2010-P-0491,"Appendix C  (9) Merri Rosenberg, In The Schools; Refilling Lunch Trays: Less Junk, More Veggies, The New York Times [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50d78,Supporting & Related Material,FDA-2010-P-0491-2161,FDA-2010-P-0491,"Appendix C  (10 ) Janet Helm., Link between obesity, high fructose com syrup?,  SouthBendTribune.com [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50d7a,Supporting & Related Material,FDA-2010-P-0491-2163,FDA-2010-P-0491,"Appendix C  (12) Gabriella Boston, Eating small; The French connection to food and weight, The Washington Times [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50d7b,Supporting & Related Material,FDA-2010-P-0491-2164,FDA-2010-P-0491,"Appendix C  (13) Transcripts, Healthwatch; Elisa Zied, author of""So What Can I Eat,"" discusses nutrition for teenage girls, CBS The Early Show [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50d8d,Supporting & Related Material,FDA-2010-P-0491-2168,FDA-2010-P-0491,"Appendix C (18) Nicholas D. Kristoff, Hazardous to Your Health, The New York Times  [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480b50d8e,Supporting & Related Material,FDA-2010-P-0491-2169,FDA-2010-P-0491,"Appendix C (19) Study Links Soft Drinks With Obesity, consumeraffairs.com  [Corn Refiners Association - Citizen Petition] re FDA-2010-P-0491-0001"
0900006480ed13cc,Other,FDA-2010-P-0491-0155,FDA-2010-P-0491,"FDA/OC Office of Legislation to The Honorable Tom Hankin, May 24, 2011 - Answer"
0900006480b50662,Other,FDA-2010-P-0491-0001,FDA-2010-P-0491,Corn Refiners Association - Citizen Petition
090000648102314a,Other,FDA-2010-P-0491-2181,FDA-2010-P-0491,FDA/CFSAN Response to Corn Refiners Association - Petition Denial Letter
0900006480c22255,Other,FDA-2010-P-0491-0088,FDA-2010-P-0491,FDA/CFSAN Interim Response to Corn Refiners Association
0900006480ed412a,Other,FDA-2010-P-0491-0157,FDA-2010-P-0491,"FDA/OC Office of Legislation to the Honorable Charles E. Grassley, et al, August 1, 2011 - Answer"
090000648042db08,Other,FDA-2007-D-0424-0005,FDA-2007-D-0424,FDA/OP
09000064806aed12,Notice,FDA-2007-D-0424-0006,FDA-2007-D-0424,"Guidance for the Public, FDA Advisory Committee Members, and FDA Staff on Procedures for Determining Conflict of Interest and Eligibility for Participation in FDA Advisory Committees; Availability"
090000648042daf5,Supporting & Related Material,FDA-2007-D-0424-0002,FDA-2007-D-0424,Draft Guidance
090000648042daf6,Supporting & Related Material,FDA-2007-D-0424-0003,FDA-2007-D-0424,Draft Guidance
09000064806af196,Other,FDA-2007-D-0424-0007,FDA-2007-D-0424,"Guidance for the Public, FDA Advisory Committee Members, and FDA Staff on Procedures for Determining Conflict of Interest and Eligibility for Participation in FDA Advisory Committees"
090000648042daf1,Notice,FDA-2007-D-0424-0001,FDA-2007-D-0424,FDA
0900006480499798,Notice,FDA-2003-D-0378-0001,FDA-2003-D-0378,FDA
09000064804997f3,Supporting & Related Material,FDA-2003-D-0378-0002,FDA-2003-D-0378,Guideline
09000064809edb4d,Other,FDA-2009-P-0321-0002,FDA-2009-P-0321,"Acknowledgement Letter to Ferdic, Incorporated"
09000064809edb4a,Other,FDA-2009-P-0321-0001,FDA-2009-P-0321,"Ferdic, Incorporated - Citizen Petition"
090000648048162a,Other,FDA-2003-D-0033-0003,FDA-2003-D-0033,Guidance for Industry and Food and Drug Administration Staff: Food and Drug Administration and Industry Actions on Premarket Notification Submissions: Effect on Food and Drug Administration Review Clock and Performance Assessment
090000648116e889,Notice,FDA-2003-D-0033-0004,FDA-2003-D-0033,Guidance for Industry and Food and Drug Administration Staff: Food and Drug Administration and Industry Actions on Premarket Notification Submissions: Effect on Food and Drug Administration Review Clock and Performance Assessment; Availability see FDA-2003-D_0033-0001
0900006480481625,Notice,FDA-2003-D-0033-0001,FDA-2003-D-0033,Guidance for Industry and Food and Drug Administration Staff: Food and Drug Administration and Industry Actions on Premarket Notification Submissions: Effect on Food and Drug Administration Review Clock and Performance Assessment; Availability
0900006480481629,Supporting & Related Material,FDA-2003-D-0033-0002,FDA-2003-D-0033,See FDA-2003-D-0033-0003
09000064823c8959,Other,FDA-2016-P-1398-0003,FDA-2016-P-1398,Interim Response Letter from CDRH to Dr. Hooman Noorchashm - Redacated
09000064849d263b,Other,FDA-2016-P-1398-0004,FDA-2016-P-1398,Citizen Petition Response to Dr. Hooman Noorchashm
0900006482001383,Other,FDA-2016-P-1398-0001,FDA-2016-P-1398,Citizen Petition from Dr. Hooman Noorchashm
0900006482001385,Other,FDA-2016-P-1398-0002,FDA-2016-P-1398,Acknowledgement Letter from FDA DDM to Dr. Hooman Noorchashm
0900006484acfd31,Other,FDA-2021-P-0427-0002,FDA-2021-P-0427,Acknowledgment Letter from FDA DMS to Pet Schooled
0900006484acfd2d,Other,FDA-2021-P-0427-0001,FDA-2021-P-0427,Citizen Petition from Pet Schooled
0900006484986177,Other,FDA-2019-D-4739-0017,FDA-2019-D-4739,Requesting FDA Feedback on Combination Products Guidance for Industry and FDA Staff
09000064842503f0,Other,FDA-2019-D-4739-0002,FDA-2019-D-4739,Requesting Food and Drug Administration Feedback on Combination Products; Draft Guidance for Industry and Food and Drug Administration Staff
0900006484985b24,Notice,FDA-2019-D-4739-0016,FDA-2019-D-4739,"Requesting FDA Feedback on Combination Products; Guidance for
Industry and FDA Staff; Availability"
090000648424ff26,Notice,FDA-2019-D-4739-0001,FDA-2019-D-4739,Requesting Food and Drug Administration Feedback on Combination Products; Draft Guidance for Industry and Food and Drug Administration Staff; Availability
09000064805529eb,Other,FDA-2007-P-0418-0005,FDA-2007-P-0418,FDA/Center for Drug Evaluation and Research - Final Response Letter
090000648042da5d,Other,FDA-2007-P-0418-0001,FDA-2007-P-0418,FDA/DDM to Cobalt Laboratories Inc. and Cobalt Pharmaceuticals Inc.
090000648042da5e,Other,FDA-2007-P-0418-0003,FDA-2007-P-0418,"Cobalt Laboratories, Inc. and Cobalt Pharmaceuticals, Inc. - Citizen Petition"
090000648042da64,Other,FDA-2007-P-0418-0002,FDA-2007-P-0418,FDA/DDM to Cobalt Laboratories Inc. and Cobalt Pharmaceuticlas Inc
090000648042da65,Other,FDA-2007-P-0418-0004,FDA-2007-P-0418,Cobalt Laboratories Inc. and Cobalt Pharmaceuticlas Inc - Petition for Stay of Action
09000064804efcc2,Other,FDA-2001-P-0524-0003,FDA-2001-P-0524,"FDA/CDER Interim Response to Lawrence D. Bernhardt & Arnold Liebman (Milberg, Weiss, Bershad, Hynes, and Lerach LLP) - Letter"
09000064804efcc7,Other,FDA-2001-P-0524-0008,FDA-2001-P-0524,"Between FDA/CDER HFD110 and Milberg, Weiss, Bershad Hynes, & Lerach LLP April 17 2001 re Minutes of April 4 2001 - Memorandum of Telephone Conversation"
09000064804efcc0,Other,FDA-2001-P-0524-0002,FDA-2001-P-0524,"Acknowledgement Letter to (Milberg, Weiss, Bershad Hynes, and Lerach LLP)"
09000064804efcc5,Other,FDA-2001-P-0524-0006,FDA-2001-P-0524,Between FDA/CDER HFD110 and Pfizer March 6 2001 re Minutes of February 28 2001 - Memorandum of Telephone Conversation
09000064804efcc6,Other,FDA-2001-P-0524-0007,FDA-2001-P-0524,Between FDA/CDER HFD110 and Pfizer March 20 2001 re Minutes of March 16 2001 - Memorandum of Telephone Conversation
09000064804efcc4,Other,FDA-2001-P-0524-0005,FDA-2001-P-0524,Between FDA/CDER HFD110 and Milberg Weiss Bershad Hynes & Lerach LLP - Memorandum of Telephone Conversation
09000064804efcba,Other,FDA-2001-P-0524-0001,FDA-2001-P-0524,"Lawrence D. Bernhardt & Arnold Liebman (Milberg, Weiss, Bershad, Hynes, and Lerach LLP) - Citizen Petition"
090000648105ffbb,Other,FDA-2001-P-0524-0010,FDA-2001-P-0524,"FDA/CDER to the Division of Dockets Management re Involuntarily Closure of Lawrence D Bernhardt and Arnold Liebman (Salvatore J. Graziano, Esq. of Milberg, LLP) June 22, 2012 - Memorandum"
09000064804efcc8,Other,FDA-2001-P-0524-0009,FDA-2001-P-0524,Between FDA/CDER HFD110 and Pfizer April 17 2001 re Minutes of April 3 2001 - Memorandum of Telephone Conversation
0900006484a930dd,Notice,FDA-2021-N-0262-0001,FDA-2021-N-0262,Food and Drug Administration Science Forum 2021; Public Workshop
09000064804e2531,Other,FDA-2001-P-0190-0001,FDA-2001-P-0190,FDA/DDM to Washington Legal Foundation
09000064804e2582,Other,FDA-2001-P-0190-0002,FDA-2001-P-0190,FDA/OC to Washington Legal Foundation
090000648070f519,Rule,FDA-2008-N-0423-0002,FDA-2008-N-0423,FDA Regulations; Technical Amendment; Correction
09000064806d80ba,Notice,FDA-2008-N-0423-0001,FDA-2008-N-0423,FDA Regulations; Technical Amendment
0900006482416a9e,Other,FDA-2015-D-4361-0008,FDA-2015-D-4361,Gifts to FDA-Evaluation and Acceptance-Final Guidance with updated reference for the Public and FDA Personnel
0900006482414334,Notice,FDA-2015-D-4361-0005,FDA-2015-D-4361,Gifts to the Food and Drug Administration: Evaluation and Acceptance; Guidance for the Public and Food and Drug Administration; Availability
0900006482079351,Other,FDA-2015-D-4361-0002,FDA-2015-D-4361,Gifts to FDA: Evaluation and Acceptance: Draft Guidance for the Public and FDA Staff DRAFT GUIDANCE
090000648241485e,Other,FDA-2015-D-4361-0006,FDA-2015-D-4361,Gifts to FDA: Evaluation and Acceptance: Draft Guidance for the Public and FDA Staff
09000064820786ba,Notice,FDA-2015-D-4361-0001,FDA-2015-D-4361,Gifts to the Food and Drug Administration: Evaluation and Acceptance: Draft Guidance for the Public and Food and Drug Administration Staff; Availability
0900006482416647,Other,FDA-2015-D-4361-0007,FDA-2015-D-4361,Gifts to FDA-Evaluation and Acceptance-Final Guidance for the Public and...
090000648208001c,Other,FDA-2015-D-4361-0003,FDA-2015-D-4361,Gifts to FDA: Evaluation and Acceptance: Draft Guidance for the Public and FDA Staff
0900006482c3799b,Notice,FDA-2017-N-6129-0001,FDA-2017-N-6129,Assessment of Food and Drug Administration Hiring and Retention; Public Meeting; Request for Comments
0900006481e91e0b,Other,FDA-2016-N-0586-0003,FDA-2016-N-0586,U. S DEPARTMENT OF HEALTH AND HUMAN SERVICES TRIBAL CONSULTATION POLICY
0900006481e91e06,Other,FDA-2016-N-0586-0002,FDA-2016-N-0586,U.S. DEPARTMENT OF HEALTH AND HUMAN SERVICES FOOD AND DRUG ADMINISTRATION TRIBAL CONSULTATION POLICY (DRAFT)
0900006481e8f960,Notice,FDA-2016-N-0586-0001,FDA-2016-N-0586,"Draft Food and Drug Administration Tribal Consultation Policy; Availability;
Request for Comments"
090000648244bfec,Notice,FDA-2016-N-0586-0010,FDA-2016-N-0586,Food and Drug Administration Tribal Consultation Policy; Availability
0900006481fb4c08,Supporting & Related Material,FDA-2016-N-0586-0004,FDA-2016-N-0586,Transcript from the All Tribes Call 04-21-16  NWX-FDA OC
090000648244c995,Other,FDA-2016-N-0586-0011,FDA-2016-N-0586,FDA Tribal Consultation Policy (FINAL)_508ed_1
0900006480481746,Notice,FDA-2003-N-0041-0004,FDA-2003-N-0041,FDA
0900006480481747,Supporting & Related Material,FDA-2003-N-0041-0005,FDA-2003-N-0041,SUPPORTING STATEMENT
0900006480481736,Notice,FDA-2003-N-0041-0002,FDA-2003-N-0041,FDA
0900006480481748,Notice,FDA-2003-N-0041-0006,FDA-2003-N-0041,FDA
090000648048171f,Notice,FDA-2003-N-0041-0001,FDA-2003-N-0041,FDA
0900006480481745,Other,FDA-2003-N-0041-0003,FDA-2003-N-0041,HFZ-510 to Dockets Management Branch
0900006481f56d85,Other,FDA-2016-P-1128-0001,FDA-2016-P-1128,Citizen Petition from Melissa Schilling
0900006481f57020,Other,FDA-2016-P-1128-0002,FDA-2016-P-1128,Acknowledgement Letter from FDA DDM to Melissa Schilling
09000064804d0de7,Other,FDA-2000-N-0143-0007,FDA-2000-N-0143,Answer from FDA/CDER to Honorable Rosa L. DeLauro
09000064804d0dc5,Proposed Rule,FDA-2000-N-0143-0001,FDA-2000-N-0143,Notice of Proposed Rule from FDA/CDER
09000064804d0dec,Notice,FDA-2000-N-0143-0002,FDA-2000-N-0143,Notice of Final Rule from FDA/CDER
0900006480ac9fd4,Supporting & Related Material,FDA-2009-N-0582-0007,FDA-2009-N-0582,"Reference 12 - ""IMS Health, Total U.S. Promotional Spend By Type, 2008"" - Background"
0900006480ac9fd9,Supporting & Related Material,FDA-2009-N-0582-0008,FDA-2009-N-0582,"Reference 13 - ""IMS Health, Integrated Promotional Services™, Year 2008, Data Extracted on September 2009"" - Background"
0900006480ac9ffb,Supporting & Related Material,FDA-2009-N-0582-0009,FDA-2009-N-0582,"Reference 15 - ""Office of Management and Budget, Circular A-4, Setember 17, 2003"" - Background"
0900006480aca060,Supporting & Related Material,FDA-2009-N-0582-0013,FDA-2009-N-0582,"Reference 19 - ""Scientific Literature on Direct to Consumer Advertising of Precription Pharmaceuticals, 2004-2008; Eastern Research Group, Inc., Literature Review"" - Background"
0900006480ac9f70,Supporting & Related Material,FDA-2009-N-0582-0003,FDA-2009-N-0582,"Reference 1 - ""FDA Guidance for Industry, ""Consumer-Directed Broadcast Advertisements,"" - Background"
0900006480fa7047,Proposed Rule,FDA-2009-N-0582-0040,FDA-2009-N-0582,"Direct-to-Consumer Prescription Drug Advertisements; Presentation of the Major Statement in Television and Radio Advertisements in a Clear, Conspicuous, and Neutral Manner; Notice of Availability of Study Data"
0900006480ae15c4,Other,FDA-2009-N-0582-0017,FDA-2009-N-0582,"OMB Changes, Executive Order 12866 (E.O.)[Direct-to-Consumer Prescription Drug Advertisements: Presentation of the Major Statement in Television and Radio Advertisements in a Clear, Conspicuous, and Neutral Manner ] - Reference"
0900006480aca825,Proposed Rule,FDA-2009-N-0582-0001,FDA-2009-N-0582,"Direct-to-Consumer Prescription Drug Advertisements: Presentation of the Major Statement in Television and Radio Advertisements in a Clear, Conspicuous, and Neutral Manner"
0900006480aca03c,Supporting & Related Material,FDA-2009-N-0582-0010,FDA-2009-N-0582,"Reference 16 - ""Prescription Drugs: FDA Oversight of Direct-to-Consumer Advertising Has Limitations, GAO"" - Background"
0900006480aca149,Supporting & Related Material,FDA-2009-N-0582-0002,FDA-2009-N-0582,DDMAC References -  [Note for MONDAY 3/29/2010 - POST THIS DOCUMENT FIRST BUT AFTER THE FR DOCUMENT AND Please Insert the Title of the FR Notice Here]
0900006480ac9f89,Supporting & Related Material,FDA-2009-N-0582-0006,FDA-2009-N-0582,"Reference 4 - ""FDA Draft Guidance for Industry, ""Presenting Risk Information in Prescription Drug and Medical Device Promotion,"" - Background"
0900006480aca044,Supporting & Related Material,FDA-2009-N-0582-0012,FDA-2009-N-0582,"Reference 18 - ""Patient and Physician Attitudes and Behaviors Associated With DTC Promotion of Prescription Drugs--Summary of FDA Survey Research Results, Final Report, November 19, 2004"" - Background"
0900006480ac9f86,Supporting & Related Material,FDA-2009-N-0582-0004,FDA-2009-N-0582,"Reference 2 - ""CCH Trade Regulation Reporter, Paragraph 7569.09 ""Clear and Conspicous Disclosure,"" Ocober 21, 1970 - Background"
